candidate_id,commons_title,status,relpath,sha256,bytes,fetched_url,note
BA_002881,File:Propofol.jpeg,prefiltered,,,,,per-term cap 24 reached for 'propofol Diprivan'
BA_002882,File:Propofol.jpg,prefiltered,,,,,native short side 287 px
BA_002883,File:Propofol2021.jpg,prefiltered,,,,,per-term cap 24 reached for 'propofol Diprivan'
BA_002886,File:Propofol3d.png,prefiltered,,,,,per-term cap 24 reached for 'propofol Diprivan'
BA_002887,File:Propranolol-40.jpg,prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_002888,File:Propylene glycol chemical structure.png,prefiltered,,,,,title/credit names 'chemical'
BA_002889,File:Propylene glycol stereoisomers v.1.png,prefiltered,,,,,per-term cap 24 reached for 'propylene glycol'
BA_002890,File:Propylene-glycol-3D-balls.png,prefiltered,,,,,per-term cap 24 reached for 'propylene glycol'
BA_002891,File:PropyleneGlycol-spaceFill.png,prefiltered,,,,,per-term cap 24 reached for 'propylene glycol'
BA_002892,File:PropyleneGlycol-stickAndBall.png,prefiltered,,,,,per-term cap 24 reached for 'propylene glycol'
BA_002893,File:Prothazin 25 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002894,File:Prothesenzahnbuerste.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002896,File:Prozac pills cropped.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002897,File:Prozac pills.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002898,File:Prozac.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002899,File:Pseudoephedrine blister package.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002900,File:Psychiatric Medication.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002901,File:Psychoactive Drugs.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_002902,File:Publicité tunisie médicale.png,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002903,File:PuckMagazine4Mar1903.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002904,"File:Pudin Hara tablets (India, 2026) 01.jpg",prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_002905,"File:Pudin Hara tablets (India, 2026) 02.jpg",prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_002906,File:Punainen Risti logistiikkakeskus Kalkku (33).JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002907,File:Punainen Risti logistiikkakeskus Kalkku (38).JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002908,File:Putting eye drop.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002909,File:Pv diverter relais example1 (f1atb).png,prefiltered,,,,,native short side 200 px
BA_002910,File:Pv diverter relais example2 (f1atb).png,prefiltered,,,,,native short side 200 px
BA_002911,File:Píldora del día después.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002912,File:Pílula do dia seguinte.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002913,File:Płyn Burowa.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002915,File:Quetiapin.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002931,File:Quinine molecule.jpg,prefiltered,,,,,native short side 202 px
BA_002932,File:Quinine numbering and stereocenters.jpg,prefiltered,,,,,native short side 184 px
BA_002935,File:Quinine structure.png,prefiltered,,,,,title/credit names 'structure'
BA_002938,File:Quinine-3D-sticks-skeletal.png,prefiltered,,,,,title/credit names 'skeletal'
BA_002939,File:Quinine-3D-sticks.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002940,File:Quinine-3D-vdW.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002941,File:Quinine-cinchonidine2.png,prefiltered,,,,,native short side 195 px
BA_002942,File:QuinineClaisen.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002943,File:QuinineLactoneSynthesis.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002944,File:QuinineOverview.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002945,File:QuininePasteur.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002946,File:QuininePerkinsAttempt.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002947,File:QuinineRabeKindler.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002948,File:QuinineRabeKindlerIIRev.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002949,File:QuinineStork0.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002950,File:QuinineStorkSummary.png,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_002954,File:RCA atherosclerosis.jpg,prefiltered,,,,,per-term cap 24 reached for 'phenobarbital'
BA_002957,File:Racécadotril Biogaran 100mg.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002958,"File:Radar Plot from Station Opana, Pearl Harbor, Hawaii - DPLA - 56deca9447368786b888b6e5641c586b.jpg",prefiltered,,,,,title/credit names 'Plot'
BA_002959,"File:Radar Plot from Station Opana, Pearl Harbor, Hawaii - NARA - 2600930.jpg",prefiltered,,,,,title/credit names 'Plot'
BA_002960,File:Rader Clinic unveils MedSafe to protect prescription drug beneficiaries 160307-A-DZ999-249.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002961,File:Radithor bottle (25799475341).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002962,File:Rajkumari Amrit Kaur receiving penicillin cases.jpg,prefiltered,,,,,per-term cap 24 reached for 'penicillin V'
BA_002963,File:Ranitidine.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002964,File:Rash of amoxicillin use during EBV infection.jpg,prefiltered,,,,,per-term cap 24 reached for 'amoxicillin'
BA_002965,File:Raylab-branded LP-E12 battery pack for Canon 03.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002966,File:Rcm canadian gold bar obv.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002967,File:Rcm gold bar the obv.png,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002970,File:Rear kamagra100mg.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002971,File:Recette du baume charitable.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002975,File:Red 3 cps.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002976,File:Red monkey ecstasy tablets.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_002977,File:Refresh Tears Lubricant Eye Drops.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002978,File:Regular strength enteric coated aspirin tablets 2.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002979,File:Regular strength enteric coated aspirin tablets.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002980,File:Reiseapotheke aus dem Bestand des Deutschen Apothekenmuseums.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002981,File:Remdesivir 3D structure.png,prefiltered,,,,,title/credit names 'structure'
BA_002988,File:Renault AX Tourer.jpg,prefiltered,,,,,per-term cap 24 reached for 'amoxicillin'
BA_002990,"File:Repaglinide box, 90 tablets.jpg",prefiltered,,,,,native short side 252 px
BA_002993,File:Reslin.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002994,File:Resochin® Tabletten (Rückseite).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002995,File:Retafer+.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_002996,File:Retro Earth brand pest control sprayer 2024 March 9.jpeg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_002997,File:Rezulin.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_002998,File:Rhesus Rho (D) immunoglobulin ampoule.jpg,prefiltered,,,,,per-term cap 24 reached for 'human normal immunoglobulin'
BA_002999,File:Ribbon Cutting Ceremony 160613-F-CC601-013.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003000,File:Ribbon Cutting Ceremony 160613-F-CC601-034.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003001,File:Rigler Zeichen 71jm unklare Perforation.jpg,prefiltered,,,,,per-term cap 24 reached for 'phenobarbital'
BA_003002,"File:Rillieux-la-Pape - Musée Testut-Latarjet, produits pharmaceutiques à base de quinine ou d'arsenic.jpg",prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003003,File:Ripasudil eye drop(JAPAN).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003004,File:Risendros 35 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003005,File:Risperdal tablets.jpg,prefiltered,,,,,per-term cap 24 reached for 'blister pack tablets'
BA_003006,File:Risperidone Quicklets.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003007,File:Ritalin 10 mg tbl - 2.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003008,File:Ritalin 10 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003009,File:Ritalin 10mg tablets.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003010,File:Ritalin LA bottle.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003011,File:Ritalin LA 藥罐外觀 20160618.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003012,File:Ritalin Uno Danish Version.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003013,File:Ritalin-SR-20mg-1000x1000.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003014,File:Ritalin-SR-20mg-full.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003015,File:Robenacoxib blister package.jpg,prefiltered,,,,,per-term cap 24 reached for 'blister pack tablets'
BA_003017,"File:Rocaltrol 0,25 ug tbl.jpg",prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003018,File:Rohypnol2mg.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003019,File:Roland AX-7.jpg,prefiltered,,,,,native short side 171 px
BA_003020,File:Rolaxifene.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003021,File:Romigal.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003022,File:Rosa Pillen A.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_003023,File:Rosa Pillen B.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_003024,File:RoscheiderHof-ladengasse-apotheke-2003-1.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003025,File:Rosuvastatin Teva Pharma 20 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003026,File:Round off white unmarked tablet mdma h.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_003027,File:Roxycodone 30mg.jpg,prefiltered,,,,,per-term cap 24 reached for 'oxycodone OxyContin'
BA_003028,File:Ru-yi-oil.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003029,File:Rupafin.jpg,prefiltered,,,,,per-term cap 24 reached for 'drug packaging box'
BA_003041,File:SA175 Moonta Medical Display (8246809492).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003042,"File:SDI, Samarra - Dec 21, 2019 02.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003043,"File:SDI, Samarra - Dec 21, 2019 03.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003044,"File:SDI, Samarra - Dec 21, 2019 05.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003045,"File:SDI, Samarra - Dec 21, 2019 06.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003046,"File:SDI, Samarra - Dec 21, 2019 08.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003047,"File:SDI, Samarra - Dec 21, 2019 09.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003048,"File:SDI, Samarra - Dec 21, 2019 10.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003049,"File:SDI, Samarra - Dec 21, 2019 12.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003050,"File:SDI, Samarra - Dec 21, 2019 13.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003051,"File:SDI, Samarra - Dec 21, 2019 14.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003052,"File:SDI, Samarra - Dec 21, 2019 15.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003053,"File:SDI, Samarra - Dec 21, 2019 16.jpg",prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003054,File:SELECT RESULTS GRAPH.png,prefiltered,,,,,title/credit names 'GRAPH'
BA_003056,"File:SII Covishield Bangalore, BESTpedia.jpg",prefiltered,,,,,per-term cap 24 reached for 'Covishield'
BA_003057,File:SOLIAN Amisulpride 200mg.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003059,File:Saikokaryukotuboreitou.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003060,File:Saikokaryukotuboreitou2.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003061,File:Sal Hepatica by Bristol Myers Co (1909).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003062,File:Saline solution.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003063,File:Saline steripods.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003064,File:Salofalk.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003065,"File:Samples of cinchona bark, Quinquina Route Equateur, prepared Wellcome L0058850.jpg",prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003067,File:Sanofi Imovane 7½mg.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003068,File:Sansounintou.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003069,File:Sansounintou2.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003070,File:Sante Beauteye (12028105744).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003072,File:Saridon von Hoffmann-La Roche.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003073,File:Saridon.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003074,File:Satellite Pharmacy serves the KMC (7976141).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003075,File:Schematic representation of gut-derived 5-HT biosynthesis and metabolism.png,prefiltered,,,,,per-term cap 24 reached for 'phenobarbital'
BA_003076,File:Schematic representation of tissue organization during optic vesicle evagination.jpg,prefiltered,,,,,per-term cap 24 reached for 'phenobarbital'
BA_003077,File:Schmerzmittel im Supermarkt Usa (45015201654).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003079,File:Sealed bottle of Hewlett's Damian compound mixture prepared Wellcome L0059023.jpg,prefiltered,,,,,per-term cap 24 reached for 'medicine bottle label'
BA_003080,File:Sealed bottle of Hewlett's Damian compound mixture prepared Wellcome L0059024.jpg,prefiltered,,,,,per-term cap 24 reached for 'medicine bottle label'
BA_003081,File:Seattle-Chinese-pharmacy-4062.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003082,File:Second Largest Border Meth Bust in History (50470528116).jpg,prefiltered,,,,,per-term cap 24 reached for 'drug packaging box'
BA_003083,File:Second Largest Border Meth Bust in History (50470528946).jpg,prefiltered,,,,,per-term cap 24 reached for 'drug packaging box'
BA_003084,File:Sediel Japan.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003085,File:Sediel.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003086,File:Sekakaytto.JPG,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003087,File:Sekakaytto2.JPG,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003088,File:Sekakäyttöö.jpg,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003089,File:Semaglutide PDB=7ki0.png,prefiltered,,,,,title/credit names 'structure'
BA_003094,File:Seminarios de Innovación en Atención Primaria (Valencia 12 y 13-02-2027) logo. Seguridad del Paciente.png,prefiltered,,,,,title/credit names 'logo'
BA_003095,File:Senado Federal do Brasil Fotos produzidas pelo Senado (16913081808).jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003097,File:Septabene Medication.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003098,File:Serenase.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003099,File:Seretide250.jpg,prefiltered,,,,,per-term cap 24 reached for 'pharmaceutical packaging photograph'
BA_003101,File:Seroquel sales in China.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003102,File:Seroquel100-2.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003103,File:Seroquel100.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003104,File:Serratia marcescens - antibiogram.jpg,prefiltered,,,,,per-term cap 24 reached for 'Augmentin'
BA_003105,File:Sevredol.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003106,File:Shakuyakukanzoto.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003107,"File:Sheraton medicine chest, Europe, 1720-1800 Wellcome L0058277.jpg",prefiltered,,,,,per-term cap 24 reached for 'medicine bottle label'
BA_003108,File:Shibuya-AX-01.jpg,prefiltered,,,,,per-term cap 24 reached for 'amoxicillin'
BA_003109,File:Shinbutou-真武湯PC062517.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003110,File:Shipkisanon 200mg by Towa Pharmaceutical.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003111,File:Showcard advertising Merital quinine compound tablets. Wellcome L0030506.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003112,File:Side Effects of Chemotherapy.png,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003113,File:Side effects of Oxycodone.png,prefiltered,,,,,per-term cap 24 reached for 'oxycodone OxyContin'
BA_003114,File:Siku-Modell Lamborghini Gallardo Seitenansicht Blister 2017.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003115,File:Siku-Modell Porsche 911 Turbo S Cabriolet im Blister 2022.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003116,File:Silece-1.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003117,File:Simethiconetablets.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003118,File:Simeticone 40mg pack.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003121,File:Siofor 500 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003122,File:Sir W. Denison and others planting the first quinine tree in Wellcome V0010840.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003123,File:SirEphedrin.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003124,File:Siranalen 75 mg cps.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003125,File:Sirop de pommes du roi Sapor - musée HCL - chevrette - pharmacie à l'Hôtel-Dieu.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Medicine bottles'
BA_003127,File:Slastion-Cossack boats reach Constantinople.jpg,prefiltered,,,,,native short side 163 px
BA_003133,File:Slastion-River Khorol (1907).jpg,prefiltered,,,,,per-term cap 24 reached for 'oxymorphone'
BA_003134,File:Slastion-Riverbank.jpg,prefiltered,,,,,per-term cap 24 reached for 'oxymorphone'
BA_003135,File:Slastion-Ros River.jpg,prefiltered,,,,,native short side 247 px
BA_003136,File:Slastion-Spring.jpg,prefiltered,,,,,per-term cap 24 reached for 'oxymorphone'
BA_003137,File:Small walnut(?) medicine chest with 2 hinged front sections Wellcome L0058987.jpg,prefiltered,,,,,per-term cap 24 reached for 'medicine bottle label'
BA_003138,File:Small walnut(?) medicine chest with 2 hinged front sections Wellcome L0058988.jpg,prefiltered,,,,,per-term cap 24 reached for 'medicine bottle label'
BA_003149,File:Soft-santear.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003150,File:Soldiers and quinine Wellcome L0011631.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003158,File:Solo-Protein Subunit-vaccine-22.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003159,File:Solo-Protein Subunit-vaccine-23.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003160,File:Solo-Protein Subunit-vaccine-24.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003161,File:Solo-Viral Vector-vaccine-27.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003162,File:Solo-Viral Vector-vaccine-28.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003163,File:Solo-Viral Vector-vaccine-30.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003164,File:Solo-Viral Vector-vaccine-31.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003165,File:Solo-mrna-vaccine-10.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003166,File:Solo-mrna-vaccine-11.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003167,File:Solo-mrna-vaccine-12.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003168,File:Solo-mrna-vaccine-13.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003169,File:Solo-mrna-vaccine-17.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003170,File:Solo-mrna-vaccine-2.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003171,File:Solo-mrna-vaccine-3.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003172,File:Solo-mrna-vaccine-4.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003173,File:Solo-mrna-vaccine-5.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003174,File:Solo-mrna-vaccine-6.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003175,File:Solo-mrna-vaccine-7.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003176,File:Solo-mrna-vaccine-8.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003177,File:Solo-mrna-vaccine-9.jpg,prefiltered,,,,,per-term cap 24 reached for 'COVID-19 vaccine vial'
BA_003178,File:Solución salina fisiológica 20220202 141323.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Pharmaceutical products'
BA_003179,File:Sorl1 ectodomain model and modes of dimerization.png,prefiltered,,,,,per-term cap 24 reached for 'phenobarbital'
BA_003180,File:Sortis 40 mg tbl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003186,File:Spasfon-LYOC phloroglucinol 80mg.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003187,File:Spironolactone for veterinary use.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_003188,File:Spotted tab marked with fish mdma hcl.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Tablets (pharmacy)'
BA_003189,File:St. Nicholas (serial) (1915) (14804514323).jpg,prefiltered,,,,,per-term cap 24 reached for 'drug packaging box'
BA_003193,File:Staphycid 500mg 16x.JPG,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003194,File:Star PV Cep (noao-pvcep).jpg,prefiltered,,,,,per-term cap 24 reached for 'penicillin V'
BA_003196,File:Starr-050307-5042-Ananas comosus-view Papanui o Kane-Opana-Maui (24113646783).jpg,prefiltered,,,,,per-term cap 24 reached for 'oxymorphone'
BA_003197,File:Starr-050307-5045-Ananas comosus-habitat-Opana-Maui (24113653253).jpg,prefiltered,,,,,per-term cap 24 reached for 'oxymorphone'
BA_003198,File:Stesolid 10 mg.jpeg,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003199,File:Stesolid.jpeg,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003200,File:Stevia Tablets.jpg,prefiltered,,,,,native short side 200 px
BA_003201,File:Stilnox sales in China.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003202,"File:Stodette 0,075 mg-0,02 mg tbl.jpg",prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
BA_003203,File:Stop The Drug War Artistic Collage.jpg,prefiltered,,,,,per-term cap 24 reached for 'diazepam'
BA_003204,File:Stork quinine part 1.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003205,File:Stork quinine part 2 correct.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003206,File:Stork quinine part 2.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003207,File:Stork quinine part 3.jpg,prefiltered,,,,,per-term cap 24 reached for 'quinine sulfate'
BA_003208,File:Strattera atomoxetin.jpg,prefiltered,,,,,per-term cap 24 reached for 'Category:Blister packs'
