candidate_id,commons_title,page_url,image_url,mime,width,height,min_side,file_size_bytes,licence_short,licence_url,artist,credit,upload_date,found_via,query_term,harvest_date
BA_003659,File:Історія України-Русі. 1912. Гайдамаки виступають в поход.jpg,https://commons.wikimedia.org/wiki/File:%D0%86%D1%81%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8-%D0%A0%D1%83%D1%81%D1%96._1912._%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D0%BC%D0%B0%D0%BA%D0%B8_%D0%B2%D0%B8%D1%81%D1%82%D1%83%D0%BF%D0%B0%D1%8E%D1%82%D1%8C_%D0%B2_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/%D0%86%D1%81%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8-%D0%A0%D1%83%D1%81%D1%96._1912._%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D0%BC%D0%B0%D0%BA%D0%B8_%D0%B2%D0%B8%D1%81%D1%82%D1%83%D0%BF%D0%B0%D1%8E%D1%82%D1%8C_%D0%B2_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,731,877,731,435630,Public domain,,File:Микола Аркас. Історія України-Русі (1912).pdf,This image has been extracted from another file,2020-12-28T13:08:16Z,search,oxymorphone,2026-09-09
BA_003660,File:Історія України-Русі. 1912. Гайдамаки слухають кобзарської думи.jpg,https://commons.wikimedia.org/wiki/File:%D0%86%D1%81%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8-%D0%A0%D1%83%D1%81%D1%96._1912._%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D0%BC%D0%B0%D0%BA%D0%B8_%D1%81%D0%BB%D1%83%D1%85%D0%B0%D1%8E%D1%82%D1%8C_%D0%BA%D0%BE%D0%B1%D0%B7%D0%B0%D1%80%D1%81%D1%8C%D0%BA%D0%BE%D1%97_%D0%B4%D1%83%D0%BC%D0%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/%D0%86%D1%81%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8-%D0%A0%D1%83%D1%81%D1%96._1912._%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D0%BC%D0%B0%D0%BA%D0%B8_%D1%81%D0%BB%D1%83%D1%85%D0%B0%D1%8E%D1%82%D1%8C_%D0%BA%D0%BE%D0%B1%D0%B7%D0%B0%D1%80%D1%81%D1%8C%D0%BA%D0%BE%D1%97_%D0%B4%D1%83%D0%BC%D0%B8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,718,865,718,430866,Public domain,,File:Микола Аркас. Історія України-Русі (1912).pdf,This image has been extracted from another file,2020-12-28T13:08:17Z,search,oxymorphone,2026-09-09
BA_003661,"File:Акридерм - Бетаметазон и салициловая - Индия (Bethamethasone-Salycilic, made in India) 01.jpg","https://commons.wikimedia.org/wiki/File:%D0%90%D0%BA%D1%80%D0%B8%D0%B4%D0%B5%D1%80%D0%BC_-_%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD_%D0%B8_%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_-_%D0%98%D0%BD%D0%B4%D0%B8%D1%8F_(Bethamethasone-Salycilic,_made_in_India)_01.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d7/%D0%90%D0%BA%D1%80%D0%B8%D0%B4%D0%B5%D1%80%D0%BC_-_%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD_%D0%B8_%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_-_%D0%98%D0%BD%D0%B4%D0%B8%D1%8F_%28Bethamethasone-Salycilic%2C_made_in_India%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2810,4215,2810,1754773,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T10:33:23Z,category,Category:Medicine bottles,2026-09-09
BA_003662,"File:Акридерм - Бетаметазон и салициловая - Индия (Bethamethasone-Salycilic, made in India) 02.jpg","https://commons.wikimedia.org/wiki/File:%D0%90%D0%BA%D1%80%D0%B8%D0%B4%D0%B5%D1%80%D0%BC_-_%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD_%D0%B8_%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_-_%D0%98%D0%BD%D0%B4%D0%B8%D1%8F_(Bethamethasone-Salycilic,_made_in_India)_02.jpg",https://upload.wikimedia.org/wikipedia/commons/2/23/%D0%90%D0%BA%D1%80%D0%B8%D0%B4%D0%B5%D1%80%D0%BC_-_%D0%91%D0%B5%D1%82%D0%B0%D0%BC%D0%B5%D1%82%D0%B0%D0%B7%D0%BE%D0%BD_%D0%B8_%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_-_%D0%98%D0%BD%D0%B4%D0%B8%D1%8F_%28Bethamethasone-Salycilic%2C_made_in_India%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2724,4151,2724,1447257,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T10:33:22Z,category,Category:Medicine bottles,2026-09-09
BA_003664,File:Брильянтовий зелений.jpg,https://commons.wikimedia.org/wiki/File:%D0%91%D1%80%D0%B8%D0%BB%D1%8C%D1%8F%D0%BD%D1%82%D0%BE%D0%B2%D0%B8%D0%B9_%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/%D0%91%D1%80%D0%B8%D0%BB%D1%8C%D1%8F%D0%BD%D1%82%D0%BE%D0%B2%D0%B8%D0%B9_%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1613,3195,1613,1412720,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Perohanych,Own work,2022-06-21T10:26:39Z,search,medicine bottle label,2026-09-09
BA_003665,File:Жир рыбий пищевой в капсулах.jpg,https://commons.wikimedia.org/wiki/File:%D0%96%D0%B8%D1%80_%D1%80%D1%8B%D0%B1%D0%B8%D0%B9_%D0%BF%D0%B8%D1%89%D0%B5%D0%B2%D0%BE%D0%B9_%D0%B2_%D0%BA%D0%B0%D0%BF%D1%81%D1%83%D0%BB%D0%B0%D1%85.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/%D0%96%D0%B8%D1%80_%D1%80%D1%8B%D0%B1%D0%B8%D0%B9_%D0%BF%D0%B8%D1%89%D0%B5%D0%B2%D0%BE%D0%B9_%D0%B2_%D0%BA%D0%B0%D0%BF%D1%81%D1%83%D0%BB%D0%B0%D1%85.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,765,510,510,216743,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Schekinov Alexey Victorovich,Own work,2019-07-07T07:11:47Z,search,vitamin A capsules,2026-09-09
BA_003666,File:Заводське (Брисі). Земська школа. 1913-14 рр. Архітектор О.Г. Сластіон.jpg,https://commons.wikimedia.org/wiki/File:%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D1%81%D1%8C%D0%BA%D0%B5_(%D0%91%D1%80%D0%B8%D1%81%D1%96)._%D0%97%D0%B5%D0%BC%D1%81%D1%8C%D0%BA%D0%B0_%D1%88%D0%BA%D0%BE%D0%BB%D0%B0._1913-14_%D1%80%D1%80._%D0%90%D1%80%D1%85%D1%96%D1%82%D0%B5%D0%BA%D1%82%D0%BE%D1%80_%D0%9E.%D0%93._%D0%A1%D0%BB%D0%B0%D1%81%D1%82%D1%96%D0%BE%D0%BD.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D1%81%D1%8C%D0%BA%D0%B5_%28%D0%91%D1%80%D0%B8%D1%81%D1%96%29._%D0%97%D0%B5%D0%BC%D1%81%D1%8C%D0%BA%D0%B0_%D1%88%D0%BA%D0%BE%D0%BB%D0%B0._1913-14_%D1%80%D1%80._%D0%90%D1%80%D1%85%D1%96%D1%82%D0%B5%D0%BA%D1%82%D0%BE%D1%80_%D0%9E.%D0%93._%D0%A1%D0%BB%D0%B0%D1%81%D1%82%D1%96%D0%BE%D0%BD.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2048,1357,1357,934052,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Іван Биков,Own work,2020-01-07T10:12:29Z,search,oxymorphone,2026-09-09
BA_003667,File:КОРВАЛОЛ.jpg,https://commons.wikimedia.org/wiki/File:%D0%9A%D0%9E%D0%A0%D0%92%D0%90%D0%9B%D0%9E%D0%9B.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/%D0%9A%D0%9E%D0%A0%D0%92%D0%90%D0%9B%D0%9E%D0%9B.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1185,1580,1185,473802,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Schekinov Alexey Victorovich,Own work,2018-05-07T16:17:46Z,search,phenobarbital,2026-09-09
BA_003668,File:Латанопрост Фармстандарт-Лекко (Latanoprost generic by Pharmstandart-Lekko).jpg,https://commons.wikimedia.org/wiki/File:%D0%9B%D0%B0%D1%82%D0%B0%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%82_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82-%D0%9B%D0%B5%D0%BA%D0%BA%D0%BE_(Latanoprost_generic_by_Pharmstandart-Lekko).jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/%D0%9B%D0%B0%D1%82%D0%B0%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%82_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82-%D0%9B%D0%B5%D0%BA%D0%BA%D0%BE_%28Latanoprost_generic_by_Pharmstandart-Lekko%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1560,2340,1560,727881,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-01T06:30:40Z,category,Category:Pharmaceutical products,2026-09-09
BA_003669,File:Латанопрост Фармстандарт-Лекко и Ксалатан (Latanoprost generic and Xalatan Pfizer).jpg,https://commons.wikimedia.org/wiki/File:%D0%9B%D0%B0%D1%82%D0%B0%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%82_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82-%D0%9B%D0%B5%D0%BA%D0%BA%D0%BE_%D0%B8_%D0%9A%D1%81%D0%B0%D0%BB%D0%B0%D1%82%D0%B0%D0%BD_(Latanoprost_generic_and_Xalatan_Pfizer).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/%D0%9B%D0%B0%D1%82%D0%B0%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%82_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82-%D0%9B%D0%B5%D0%BA%D0%BA%D0%BE_%D0%B8_%D0%9A%D1%81%D0%B0%D0%BB%D0%B0%D1%82%D0%B0%D0%BD_%28Latanoprost_generic_and_Xalatan_Pfizer%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1634,1634,1634,562920,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-01T06:30:40Z,category,Category:Pharmaceutical products,2026-09-09
BA_003670,"File:Лидокаин спрей, Эгис Венгрия (Lidocain, made in Hungary) 01.jpg","https://commons.wikimedia.org/wiki/File:%D0%9B%D0%B8%D0%B4%D0%BE%D0%BA%D0%B0%D0%B8%D0%BD_%D1%81%D0%BF%D1%80%D0%B5%D0%B9,_%D0%AD%D0%B3%D0%B8%D1%81_%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F_(Lidocain,_made_in_Hungary)_01.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c7/%D0%9B%D0%B8%D0%B4%D0%BE%D0%BA%D0%B0%D0%B8%D0%BD_%D1%81%D0%BF%D1%80%D0%B5%D0%B9%2C_%D0%AD%D0%B3%D0%B8%D1%81_%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F_%28Lidocain%2C_made_in_Hungary%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2853,4280,2853,1988686,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T10:25:23Z,category,Category:Pharmaceutical products,2026-09-09
BA_003671,"File:Лидокаин спрей, Эгис Венгрия (Lidocain, made in Hungary) 02.jpg","https://commons.wikimedia.org/wiki/File:%D0%9B%D0%B8%D0%B4%D0%BE%D0%BA%D0%B0%D0%B8%D0%BD_%D1%81%D0%BF%D1%80%D0%B5%D0%B9,_%D0%AD%D0%B3%D0%B8%D1%81_%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F_(Lidocain,_made_in_Hungary)_02.jpg",https://upload.wikimedia.org/wikipedia/commons/7/70/%D0%9B%D0%B8%D0%B4%D0%BE%D0%BA%D0%B0%D0%B8%D0%BD_%D1%81%D0%BF%D1%80%D0%B5%D0%B9%2C_%D0%AD%D0%B3%D0%B8%D1%81_%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F_%28Lidocain%2C_made_in_Hungary%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4452,2968,2968,2303556,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T10:25:23Z,category,Category:Pharmaceutical products,2026-09-09
BA_003672,File:Микролакс.jpg,https://commons.wikimedia.org/wiki/File:%D0%9C%D0%B8%D0%BA%D1%80%D0%BE%D0%BB%D0%B0%D0%BA%D1%81.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/%D0%9C%D0%B8%D0%BA%D1%80%D0%BE%D0%BB%D0%B0%D0%BA%D1%81.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4160,3120,3120,655471,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2020-06-18T20:30:48Z,category,Category:Medicine bottles,2026-09-09
BA_003673,File:Натрия хлорид 1.jpg,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3001,2401,2401,578572,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2019-10-29T20:21:44Z,category,Category:Pharmaceutical products,2026-09-09
BA_003674,File:Натрия хлорид 2.jpg,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_2.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2689,2065,2065,666478,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2019-10-29T08:43:15Z,category,Category:Pharmaceutical products,2026-09-09
BA_003675,File:Натрия хлорид ампулы.jpg,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4160,3120,3120,776343,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2019-09-17T13:30:11Z,category,Category:Pharmaceutical products,2026-09-09
BA_003676,File:Натрия хлорид в ампулах.jpg,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%B2_%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D0%B0%D1%85.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4_%D0%B2_%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D0%B0%D1%85.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3120,4160,3120,797946,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2019-10-25T16:17:22Z,category,Category:Pharmaceutical products,2026-09-09
BA_003677,File:Натрия хлорид.jpg,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/%D0%9D%D0%B0%D1%82%D1%80%D0%B8%D1%8F_%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4160,3120,3120,701884,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,BarbariSka88,Own work,2019-09-17T13:30:06Z,category,Category:Pharmaceutical products,2026-09-09
BA_003678,"File:Парацетамол, Фармстандарт Курск (Paracetamol) 01.jpg","https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB,_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_(Paracetamol)_01.jpg",https://upload.wikimedia.org/wikipedia/commons/1/18/%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB%2C_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_%28Paracetamol%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4661,3107,3107,2637307,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T13:59:18Z,category,Category:Pharmaceutical products,2026-09-09
BA_003679,"File:Парацетамол, Фармстандарт Курск (Paracetamol) 02.jpg","https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB,_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_(Paracetamol)_02.jpg",https://upload.wikimedia.org/wikipedia/commons/1/19/%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB%2C_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_%28Paracetamol%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,5046,2306,2306,2465883,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T13:59:19Z,category,Category:Pharmaceutical products,2026-09-09
BA_003680,"File:Парацетамол, Фармстандарт Курск (Paracetamol) 03.jpg","https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB,_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_(Paracetamol)_03.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d7/%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB%2C_%D0%A4%D0%B0%D1%80%D0%BC%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82_%D0%9A%D1%83%D1%80%D1%81%D0%BA_%28Paracetamol%29_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4074,3295,3295,2970241,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,Own work,2025-03-22T13:59:19Z,category,Category:Pharmaceutical products,2026-09-09
BA_003681,File:Распылитель для порошка медицинский.jpg,https://commons.wikimedia.org/wiki/File:%D0%A0%D0%B0%D1%81%D0%BF%D1%8B%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_%D0%B4%D0%BB%D1%8F_%D0%BF%D0%BE%D1%80%D0%BE%D1%88%D0%BA%D0%B0_%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/%D0%A0%D0%B0%D1%81%D0%BF%D1%8B%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_%D0%B4%D0%BB%D1%8F_%D0%BF%D0%BE%D1%80%D0%BE%D1%88%D0%BA%D0%B0_%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3264,2448,2448,1306742,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Evo Kov,Own work,2016-03-10T05:23:06Z,category,Category:Pharmaceutical products,2026-09-09
BA_003682,"File:Россия, п. Петровское.jpg","https://commons.wikimedia.org/wiki/File:%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F,_%D0%BF._%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a7/%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F%2C_%D0%BF._%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,604,453,453,59721,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Igiv,Own work,2013-05-02T21:38:38Z,search,human normal immunoglobulin,2026-09-09
BA_003683,File:Рыбий жир в капсулах.jpg,https://commons.wikimedia.org/wiki/File:%D0%A0%D1%8B%D0%B1%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80_%D0%B2_%D0%BA%D0%B0%D0%BF%D1%81%D1%83%D0%BB%D0%B0%D1%85.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/%D0%A0%D1%8B%D0%B1%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80_%D0%B2_%D0%BA%D0%B0%D0%BF%D1%81%D1%83%D0%BB%D0%B0%D1%85.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,740,740,740,279550,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Schekinov Alexey Victorovich,Own work,2019-07-07T07:11:47Z,search,vitamin A capsules,2026-09-09
BA_003684,File:Рыбий жир и льняное масло 1.jpg,https://commons.wikimedia.org/wiki/File:%D0%A0%D1%8B%D0%B1%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80_%D0%B8_%D0%BB%D1%8C%D0%BD%D1%8F%D0%BD%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE_1.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/%D0%A0%D1%8B%D0%B1%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80_%D0%B8_%D0%BB%D1%8C%D0%BD%D1%8F%D0%BD%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2777,1355,1355,1413974,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Варвара Каминская,Own work,2017-11-30T03:58:22Z,search,vitamin A capsules,2026-09-09
