artist,brightness,candidate_id,commons_title,decision,exclusion_code,file_size_bytes,format,grad,height,licence_short,min_hamming_to_pool,min_side,near_white_frac,page_url,path,quantized_colours,query_term,reason,width
松岡明芳,0.45170995593070984,BA_000060,File:2020-06-15 TSU128、OHNES ST オーネス ST 配合錠.jpg,pending_review,,316703,JPEG,0.05760303884744644,853,CC BY-SA 4.0,16,853,0.0010223388671875,https://commons.wikimedia.org/wiki/File:2020-06-15_TSU128%E3%80%81OHNES_ST_%E3%82%AA%E3%83%BC%E3%83%8D%E3%82%B9_ST_%E9%85%8D%E5%90%88%E9%8C%A0.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000060.jpg,1126,Category:Blister packs,,1280
松岡明芳,0.41255107522010803,BA_000061,File:2020-06-18 越婢加朮湯（エッピカジュツトウ）.jpg,pending_review,,218651,JPEG,0.029472408816218376,853,CC BY-SA 4.0,16,853,0.0006103515625,https://commons.wikimedia.org/wiki/File:2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000061.jpg,745,Category:Pharmaceutical products,,1280
松岡明芳,0.3035319149494171,BA_000062,File:2020-06-18 越婢加朮湯（エッピカジュツトウ）２.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,227065,JPEG,0.026575297117233276,853,CC BY-SA 4.0,,853,0.00079345703125,https://commons.wikimedia.org/wiki/File:2020-06-18_%E8%B6%8A%E5%A9%A2%E5%8A%A0%E6%9C%AE%E6%B9%AF%EF%BC%88%E3%82%A8%E3%83%83%E3%83%94%E3%82%AB%E3%82%B8%E3%83%A5%E3%83%84%E3%83%88%E3%82%A6%EF%BC%89%EF%BC%92.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000062.jpg,938,Category:Pharmaceutical products,"brightness 0.304 outside the counterfeit support [0.341, 0.714]",1280
松岡明芳,0.3913564682006836,BA_000063,File:2020-07-10 Anchu-san 安中散（コタロー安中散エキスカプセル）DSCF1998.jpg,pending_review,,275389,JPEG,0.02664635144174099,853,CC BY-SA 4.0,18,853,0.002838134765625,https://commons.wikimedia.org/wiki/File:2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF1998.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000063.jpg,1263,Category:Pharmaceutical products,,1280
松岡明芳,0.3876241445541382,BA_000064,File:2020-07-10 Anchu-san 安中散（コタロー安中散エキスカプセル）DSCF2001.jpg,pending_review,,369313,JPEG,0.04852857440710068,853,CC BY-SA 4.0,16,853,0.0,https://commons.wikimedia.org/wiki/File:2020-07-10_Anchu-san_%E5%AE%89%E4%B8%AD%E6%95%A3%EF%BC%88%E3%82%B3%E3%82%BF%E3%83%AD%E3%83%BC%E5%AE%89%E4%B8%AD%E6%95%A3%E3%82%A8%E3%82%AD%E3%82%B9%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%89DSCF2001.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000064.jpg,1050,Category:Pharmaceutical products,,1280
Jacek Halicki,0.8498292565345764,BA_000065,File:2023 Doreta 75 mg + 650 mg.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,107997,JPEG,0.014320513233542442,914,CC BY-SA 4.0,,914,0.0900421142578125,https://commons.wikimedia.org/wiki/File:2023_Doreta_75_mg_%2B_650_mg.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000065.jpg,871,Category:Pharmaceutical products,"brightness 0.850 outside the counterfeit support [0.341, 0.714]",1280
Jacek Halicki,0.835559070110321,BA_000066,"File:2023 Krople do oczu Zuma Noka 0,4%.jpg",exclude,A_ACQUISITION_OUT_OF_BAND,283150,JPEG,0.020066551864147186,1545,CC BY-SA 4.0,,1280,0.25390625,"https://commons.wikimedia.org/wiki/File:2023_Krople_do_oczu_Zuma_Noka_0,4%25.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000066.jpg,666,Category:Pharmaceutical products,"brightness 0.836 outside the counterfeit support [0.341, 0.714]",1280
Jacek Halicki,0.8047478199005127,BA_000067,File:2023 Tribiotic.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,58367,JPEG,0.009637149050831795,770,CC BY-SA 4.0,,770,0.0115966796875,https://commons.wikimedia.org/wiki/File:2023_Tribiotic.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000067.jpg,1014,Category:Pharmaceutical products,"brightness 0.805 outside the counterfeit support [0.341, 0.714]",1280
Matsuoka.A,0.4994370937347412,BA_000068,File:2025-01-04 Betahistine（ベタヒスチン） DSCF5667.jpg,pending_review,,362399,JPEG,0.03467762470245361,853,CC BY-SA 4.0,16,853,0.0053253173828125,https://commons.wikimedia.org/wiki/File:2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89_DSCF5667.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000068.jpg,971,Category:Blister packs,,1280
Matsuoka.A,0.36448535323143005,BA_000069,File:2025-01-04 Betahistine（ベタヒスチン）DSCF5669.jpg,pending_review,,413619,JPEG,0.03887487202882767,853,CC BY-SA 4.0,16,853,0.0,https://commons.wikimedia.org/wiki/File:2025-01-04_Betahistine%EF%BC%88%E3%83%99%E3%82%BF%E3%83%92%E3%82%B9%E3%83%81%E3%83%B3%EF%BC%89DSCF5669.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000069.jpg,696,Category:Blister packs,,1280
Gotgot44,0.6846000552177429,BA_000071,"File:3 boites de lorazépam 2,5.jpg",pending_review,,180428,JPEG,0.020716872066259384,648,CC BY-SA 4.0,16,648,0.0,"https://commons.wikimedia.org/wiki/File:3_boites_de_loraz%C3%A9pam_2,5.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000071.jpg,1392,Category:Medicine bottles,,1280
Sardaukar Blackfang at English Wikipedia,0.43378400802612305,BA_000072,File:30mg Vyvanse capsules.JPG,pending_review,,301457,JPEG,0.02790960855782032,990,CC0,18,990,0.0001373291015625,https://commons.wikimedia.org/wiki/File:30mg_Vyvanse_capsules.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000072.jpg,2101,Category:Medicine bottles,,1280
Rotellam1,0.43399906158447266,BA_000080,File:50mgtramadolhclakyma.jpg,pending_review,,126842,JPEG,0.020890362560749054,615,CC BY-SA 3.0,16,615,0.0553741455078125,https://commons.wikimedia.org/wiki/File:50mgtramadolhclakyma.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000080.jpg,2119,Category:Medicine bottles,,820
Fr0sty $ummer,0.2845926582813263,BA_000081,File:5mgrocheaus.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,151571,JPEG,0.016775628551840782,720,CC BY-SA 4.0,,720,0.0,https://commons.wikimedia.org/wiki/File:5mgrocheaus.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000081.jpg,737,diazepam,"brightness 0.285 outside the counterfeit support [0.341, 0.714]",1280
Gotgot44,0.5020584464073181,BA_000082,"File:6 boites de normison 7 + 1 boite de Victan + 1 boite de nordaz 7,5.jpg",pending_review,,379938,JPEG,0.03048451989889145,1385,CC BY-SA 4.0,16,1280,0.005706787109375,"https://commons.wikimedia.org/wiki/File:6_boites_de_normison_7_%2B_1_boite_de_Victan_%2B_1_boite_de_nordaz_7,5.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000082.jpg,2918,Category:Medicine bottles,,1280
Peacekeepingforce,0.3296118676662445,BA_000085,File:8095515 f520.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,75844,JPEG,0.01671721786260605,693,CC BY-SA 3.0,,520,0.0710906982421875,https://commons.wikimedia.org/wiki/File:8095515_f520.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000085.jpg,1091,Category:Blister packs,"brightness 0.330 outside the counterfeit support [0.341, 0.714]",520
Bonio from England,0.5167608261108398,BA_000090,File:A Sight For Sore Heads - Flickr - Bonio.jpg,pending_review,,206992,JPEG,0.029150117188692093,889,CC BY 2.0,20,838,0.0012054443359375,https://commons.wikimedia.org/wiki/File:A_Sight_For_Sore_Heads_-_Flickr_-_Bonio.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000090.jpg,1818,Category:Blister packs,,838
Internet Archive Book Images,0.29984715580940247,BA_000091,"File:A bibliographical, antiquarian and picturesque tour in France and Germany (1821) (14758330106).jpg",exclude,A_ACQUISITION_OUT_OF_BAND,937879,JPEG,0.027995111420750618,1578,No restrictions,,1280,0.0,"https://commons.wikimedia.org/wiki/File:A_bibliographical,_antiquarian_and_picturesque_tour_in_France_and_Germany_(1821)_(14758330106).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000091.jpg,217,human normal immunoglobulin,"brightness 0.300 outside the counterfeit support [0.341, 0.714]",1280
沈澄心,0.5175139904022217,BA_000099,File:A blister pack of Androcur 50mg tablets in Turkey (obverse).jpg,pending_review,,759287,JPEG,0.047011345624923706,1707,CC0,20,1280,0.0,https://commons.wikimedia.org/wiki/File:A_blister_pack_of_Androcur_50mg_tablets_in_Turkey_(obverse).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000099.jpg,586,blister pack tablets,,1280
沈澄心,0.45939159393310547,BA_000100,File:A blister pack of Androcur 50mg tablets in Turkey (reverse).jpg,pending_review,,969108,JPEG,0.04951974004507065,1707,CC0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:A_blister_pack_of_Androcur_50mg_tablets_in_Turkey_(reverse).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000100.jpg,909,blister pack tablets,,1280
Breawycker,0.48126307129859924,BA_000102,File:A bottle of Valerian capsules.jpg,pending_review,,150679,JPEG,0.01614365167915821,720,CC0,18,720,9.1552734375e-05,https://commons.wikimedia.org/wiki/File:A_bottle_of_Valerian_capsules.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000102.jpg,1291,Category:Medicine bottles,,1280
EEJCC,0.6984493136405945,BA_000103,File:A bottle of a generic version of Truvada.jpg,pending_review,,384037,JPEG,0.016116809099912643,1600,CC BY-SA 4.0,16,1280,0.0156097412109375,https://commons.wikimedia.org/wiki/File:A_bottle_of_a_generic_version_of_Truvada.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000103.jpg,839,Category:Medicine bottles,,1280
,0.6011441349983215,BA_000104,File:A chemist gives a demonstration involving arsenic Wellcome V0011761.jpg,pending_review,,1305606,JPEG,0.019753221422433853,1669,CC BY 2.0,12,1280,0.0,https://commons.wikimedia.org/wiki/File:A_chemist_gives_a_demonstration_involving_arsenic_Wellcome_V0011761.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000104.jpg,754,Category:Medicine bottles,,1280
Nicolaus Innocentius Wilhelm Clemens van Heideloff / After Thomas Rowlandson,0.4530072510242462,BA_000107,File:A convalescing woman trying in vain to rouse her slumbering Wellcome V0011149.jpg,pending_review,,1550424,JPEG,0.04400172829627991,1722,Public domain,18,1280,0.0,https://commons.wikimedia.org/wiki/File:A_convalescing_woman_trying_in_vain_to_rouse_her_slumbering_Wellcome_V0011149.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000107.jpg,1562,Category:Medicine bottles,,1280
,0.7795707583427429,BA_000108,File:A cross-section through a mill which pulverises quinine bark Wellcome V0024523.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,1281210,JPEG,0.03812812268733978,1548,CC BY 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:A_cross-section_through_a_mill_which_pulverises_quinine_bark_Wellcome_V0024523.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000108.jpg,177,quinine sulfate,"brightness 0.780 outside the counterfeit support [0.341, 0.714]",1280
John Cawse,0.4582739770412445,BA_000109,"File:A decrepit man screaming in pain from gout, rheumatism and c Wellcome V0011163.jpg",pending_review,,1446255,JPEG,0.041687481105327606,1705,CC BY 4.0,14,1280,0.0,"https://commons.wikimedia.org/wiki/File:A_decrepit_man_screaming_in_pain_from_gout,_rheumatism_and_c_Wellcome_V0011163.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000109.jpg,1503,Category:Medicine bottles,,1280
,0.6422436833381653,BA_000110,"File:A disgruntled gouty man with all limbs bandaged, a table cov Wellcome V0011165.jpg",pending_review,,1301472,JPEG,0.020287279039621353,1630,CC BY 2.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:A_disgruntled_gouty_man_with_all_limbs_bandaged,_a_table_cov_Wellcome_V0011165.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000110.jpg,1091,Category:Medicine bottles,,1280
,0.5223026871681213,BA_000111,File:A disgruntled ill man taking a large dose of medicine. Colou Wellcome V0011161.jpg,pending_review,,1491913,JPEG,0.03619962930679321,2095,CC BY 2.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:A_disgruntled_ill_man_taking_a_large_dose_of_medicine._Colou_Wellcome_V0011161.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000111.jpg,1310,Category:Medicine bottles,,1280
,0.5044634938240051,BA_000113,File:A doctor kicking his rival out Wellcome L0008691.jpg,pending_review,,638145,JPEG,0.06068006157875061,870,CC BY 4.0,14,870,0.023681640625,https://commons.wikimedia.org/wiki/File:A_doctor_kicking_his_rival_out_Wellcome_L0008691.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000113.jpg,32,Category:Medicine bottles,,1280
,0.40093159675598145,BA_000114,File:A doctor kicking his rival out of a female patient's sickroo Wellcome V0011312.jpg,exclude,A_NEAR_DUPLICATE_WITHIN,1072931,JPEG,0.053412750363349915,871,CC BY 4.0,16,871,0.0,https://commons.wikimedia.org/wiki/File:A_doctor_kicking_his_rival_out_of_a_female_patient%27s_sickroo_Wellcome_V0011312.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000114.jpg,2562,Category:Medicine bottles,near-duplicate of BA_000113,1280
,0.46255621314048767,BA_000115,File:A doctor visiting a patient whose wife queries the dose. Woo Wellcome V0011463.jpg,pending_review,,1133144,JPEG,0.06413441151380539,1082,CC BY 4.0,20,1082,0.0,https://commons.wikimedia.org/wiki/File:A_doctor_visiting_a_patient_whose_wife_queries_the_dose._Woo_Wellcome_V0011463.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000115.jpg,223,Category:Medicine bottles,,1280
,0.3809034526348114,BA_000116,File:A grimacing invalid seated before a bowl Wellcome V0011191.jpg,pending_review,,77883,JPEG,0.022043775767087936,486,CC BY 4.0,16,486,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_Wellcome_V0011191.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000116.jpg,926,Category:Medicine bottles,,648
,0.4210261106491089,BA_000117,File:A grimacing invalid seated before a bowl having received an Wellcome V0011187.jpg,pending_review,,1679392,JPEG,0.049996256828308105,1703,CC BY 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011187.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000117.jpg,1989,Category:Medicine bottles,,1280
,0.44319596886634827,BA_000118,File:A grimacing invalid seated before a bowl having received an Wellcome V0011188.jpg,pending_review,,1630139,JPEG,0.04953185096383095,1674,CC BY 4.0,14,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011188.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000118.jpg,2161,Category:Medicine bottles,,1280
,0.362512469291687,BA_000119,File:A grimacing invalid seated before a bowl having received an Wellcome V0011189.jpg,pending_review,,1581485,JPEG,0.05174320191144943,1574,CC BY 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011189.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000119.jpg,1151,Category:Medicine bottles,,1280
,0.4935224950313568,BA_000120,File:A grimacing invalid seated before a bowl having received an Wellcome V0011190EL.jpg,pending_review,,1429330,JPEG,0.048866480588912964,1720,CC BY 4.0,12,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011190EL.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000120.jpg,1548,Category:Medicine bottles,,1280
,0.45156827569007874,BA_000121,File:A grimacing invalid seated before a bowl having received an Wellcome V0011191EL.jpg,pending_review,,1346967,JPEG,0.053514376282691956,1661,CC BY 4.0,14,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011191EL.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000121.jpg,1026,Category:Medicine bottles,,1280
,0.2545605003833771,BA_000122,File:A grimacing invalid seated before a bowl having received an Wellcome V0011191ER.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,1199505,JPEG,0.036126378923654556,1782,CC BY 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:A_grimacing_invalid_seated_before_a_bowl_having_received_an_Wellcome_V0011191ER.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000122.jpg,871,Category:Medicine bottles,"brightness 0.255 outside the counterfeit support [0.341, 0.714]",1280
Redvelvetcake5,0.2593408524990082,BA_000151,File:A strip of antihistamine.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,287978,JPEG,0.02635514922440052,890,CC BY-SA 4.0,,890,0.0,https://commons.wikimedia.org/wiki/File:A_strip_of_antihistamine.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000151.jpg,519,Category:Blister packs,"brightness 0.259 outside the counterfeit support [0.341, 0.714]",1280
"Sfakianoudis, K.; Rapani, A.; Grigoriadis, S.; Pantou, A.; Maziotis, E.; Kokkini, G.; Tsirligkani, C.; Bolaris, S.; Nikolettos, K.; Chronopoulou, M.; et al.",0.6898842453956604,BA_000152,File:A summary of the role of uterine natural killer (uNK) cells on the events entailed in successful embryo implantation and maintenance of a pregnancy.png,pending_review,,1096083,PNG,0.03280959650874138,961,CC BY 4.0,12,961,0.114593505859375,https://commons.wikimedia.org/wiki/File:A_summary_of_the_role_of_uterine_natural_killer_(uNK)_cells_on_the_events_entailed_in_successful_embryo_implantation_and_maintenance_of_a_pregnancy.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000152.jpg,2117,human normal immunoglobulin,,1280
Senior Airman Madeline Herzog (according to Exif data),0.714005708694458,BA_000154,File:A vial of Moderna COVID-19 vaccine 201229-F-ZB805-0008Y.jpg,pending_review,,106466,JPEG,0.014759527519345284,853,Public domain,16,853,0.000579833984375,https://commons.wikimedia.org/wiki/File:A_vial_of_Moderna_COVID-19_vaccine_201229-F-ZB805-0008Y.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000154.jpg,1349,COVID-19 vaccine vial,,1280
lancefisher,0.40117955207824707,BA_000156,File:A-DATA 2 x 2GB DDR2 IMG 1775.jpg,pending_review,,293134,JPEG,0.01852240413427353,960,CC BY-SA 2.0,16,960,0.0,https://commons.wikimedia.org/wiki/File:A-DATA_2_x_2GB_DDR2_IMG_1775.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000156.jpg,2147,Category:Blister packs,,1280
"Manyando C, Kayentao K, D’Alessandro U, Okafor H, Juma E, Hamed K",0.9649117588996887,BA_000157,File:A-systematic-review-of-the-safety-and-efficacy-of-artemether-lumefantrine-against-uncomplicated-1475-2875-11-141-1.jpg,exclude,A_NOT_PHOTOGRAPH,55686,JPEG,0.024590540677309036,848,CC BY 2.0,,600,0.8685760498046875,https://commons.wikimedia.org/wiki/File:A-systematic-review-of-the-safety-and-efficacy-of-artemether-lumefantrine-against-uncomplicated-1475-2875-11-141-1.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000157.jpg,31,artemether lumefantrine,"grad 0.0246, white 0.87, colours 31",600
Jim.henderson,0.40633201599121094,BA_000159,File:AC USB adapters jeh.JPG,pending_review,,278995,JPEG,0.033617258071899414,982,CC0,18,982,0.0164947509765625,https://commons.wikimedia.org/wiki/File:AC_USB_adapters_jeh.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000159.jpg,3466,Category:Blister packs,,1280
Abdsomod,0.5245803594589233,BA_000163,File:AMALAR.jpg,pending_review,,41844,JPEG,0.012849465012550354,1080,CC0,16,607,0.0,https://commons.wikimedia.org/wiki/File:AMALAR.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000163.jpg,733,Category:Tablets (pharmacy),,607
USN,0.44810593128204346,BA_000164,File:AN-APS-3 PV-2 NAN4-46.jpg,pending_review,,67517,JPEG,0.03062640130519867,500,Public domain,14,377,0.0,https://commons.wikimedia.org/wiki/File:AN-APS-3_PV-2_NAN4-46.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000164.jpg,78,penicillin V,,377
